Open_n_val,High_n_val,Low_n_val,Close_n_val,Volume_n_val,SMA_10_val,SMA_20_val,CMO_14_val,High_n-Low_n_val,Open_n-Close_n_val,SMA_20-SMA_10_val,Close_n_slope_3_val,Close_n_slope_5_val,Close_n_slope_10_val,Open_n_changelen_val,High_n_changelen_val,Low_n_changelen_val,Close_n_changelen_val,High_n-Low_n_changelen_val,Open_n-Close_n_changelen_val,SMA_20-SMA_10_changelen_val,Close_n_slope_3_changelen_val,Close_n_slope_5_changelen_val,Close_n_slope_10_changelen_val,row_num,era,id,target_5_val,target_10_val,target_5,target_10
0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,883,BOPY.AF,1.0,1.0,0.0155038616418131,0.020348823025395
0.0,0.0,0.0,0.0,1.0,0.5,0.75,0.25,0.5,0.0,0.5,1.0,1.0,1.0,0.75,0.5,0.75,0.75,0.5,0.5,0.5,0.75,0.75,0.75,1,883,BOPY.AF,1.0,0.75,0.0164728391328808,0.0106589002582313
0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.25,0.5,0.75,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.25,0.75,0.75,0.5,0.5,0.5,2,883,BOPY.AF,1.0,1.0,0.013565906659678,0.065891430459767
0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.25,0.5,0.25,0.5,0.75,1.0,1.0,0.5,1.0,1.0,0.75,0.75,0.5,0.75,0.25,0.75,0.75,3,883,BOPY.AF,0.75,1.0,0.0077519677850285,0.0445736299433044
0.0,0.0,0.0,0.0,1.0,0.5,0.75,0.25,0.75,0.0,0.5,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.25,0.75,0.75,1.0,1.0,4,883,BOPY.AF,0.75,1.0,0.0048449613835819,0.0329457521940055
0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.25,0.5,0.25,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.75,0.75,1.0,0.5,0.5,5,883,BOPY.AF,0.75,1.0,0.0048449613835819,0.0387596910686549
0.0,0.0,0.0,0.0,0.75,0.5,0.75,0.25,0.75,0.0,0.5,1.0,1.0,1.0,1.0,0.75,0.5,0.75,0.75,0.5,1.0,0.5,0.75,0.75,6,883,BOPY.AF,0.25,1.0,-0.0058139388746495,0.0310077972118701
0.0,0.0,0.0,0.0,1.0,0.5,0.75,0.25,0.75,0.75,0.5,0.25,1.0,1.0,1.0,0.5,0.25,0.5,1.0,0.75,1.0,0.25,0.5,0.5,7,883,BOPY.AF,1.0,1.0,0.052325523800089,0.0406976460507901
0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.25,0.25,0.25,0.5,0.25,0.75,1.0,0.25,0.5,0.75,0.75,0.5,0.5,1.0,0.75,0.25,0.75,8,883,BOPY.AF,1.0,1.0,0.0368216621582759,0.0358526846672082
0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.25,0.5,0.0,1.0,0.5,0.75,1.0,0.75,0.75,1.0,1.0,0.75,0.25,1.0,1.0,0.0,1.0,9,883,BOPY.AF,1.0,1.0,0.0281007908104236,0.0251937844089769
0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.25,0.25,0.5,1.0,1.0,0.75,0.75,1.0,0.5,1.0,0.5,0.5,0.75,0.5,1.0,0.0,0.5,10,883,BOPY.AF,1.0,1.0,0.033914729685073,0.0377907135775872
0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.25,0.5,0.75,1.0,0.5,0.0,0.75,0.5,0.75,0.5,0.25,0.75,1.0,0.25,0.5,0.0,0.25,11,883,BOPY.AF,1.0,1.0,0.0368217360865197,0.0426356749611691
0.0,0.75,0.0,0.75,1.0,0.0,0.75,0.25,0.75,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.75,0.75,1.0,0.5,0.25,0.75,0.75,0.75,12,883,BOPY.AF,0.0,0.0,-0.0116278777492988,-0.0096899227671636
0.75,0.5,0.5,0.25,1.0,0.0,0.75,0.25,0.75,0.75,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.75,0.25,0.5,0.5,0.5,13,883,BOPY.AF,0.5,0.5,-0.0009689774910677,0.0
0.25,0.5,0.0,0.5,1.0,0.0,0.75,1.0,0.75,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.75,0.75,0.5,0.25,0.75,0.25,0.25,14,883,BOPY.AF,0.25,0.75,-0.0029070064014466,0.0038759099642704
0.5,0.5,0.5,0.5,0.25,0.0,0.75,1.0,0.25,0.25,1.0,0.0,1.0,1.0,0.75,0.25,0.75,1.0,0.5,0.75,0.0,0.5,0.75,0.75,15,883,BOPY.AF,0.75,0.5,0.0038759838925142,0.0
0.5,0.5,0.5,0.5,0.25,0.0,0.75,1.0,0.25,0.75,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.25,1.0,0.0,0.75,1.0,0.5,16,883,BOPY.AF,0.75,0.25,0.0058139388746494,-0.0077519677850285
0.5,0.5,0.25,0.5,0.5,0.0,0.75,1.0,0.5,0.25,1.0,0.5,0.0,1.0,0.5,0.0,0.25,0.75,1.0,0.5,0.0,1.0,0.5,0.75,17,883,BOPY.AF,0.75,0.0,0.0019379549821352,-0.0096899227671637
0.5,0.25,0.5,0.25,0.0,0.0,0.75,1.0,0.0,0.5,1.0,0.0,0.25,1.0,0.25,0.0,0.75,0.5,0.5,0.75,0.0,0.5,0.75,0.5,18,883,BOPY.AF,0.5,0.25,0.0009689774910677,-0.0058139388746494
0.5,0.25,0.25,0.25,0.75,0.0,0.0,1.0,0.0,0.5,0.0,0.25,0.25,0.75,0.0,0.0,0.5,0.25,0.75,1.0,0.0,0.75,0.5,0.25,19,883,BOPY.AF,0.75,0.5,0.0067829163657171,0.0
0.5,0.5,0.5,0.5,0.25,0.25,0.0,1.0,0.5,0.0,0.0,0.75,0.5,1.0,1.0,1.0,0.75,0.75,1.0,0.5,0.0,1.0,0.75,0.75,20,883,BOPY.AF,0.25,0.0,-0.0038759838925142,-0.0106589002582313
0.5,0.5,0.75,0.5,0.5,0.5,0.0,1.0,0.5,0.75,0.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5,0.5,0.75,0.0,1.0,1.0,1.0,21,883,BOPY.AF,0.0,0.0,-0.0135659066596779,-0.0087209452760961
0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.25,0.75,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.25,0.25,1.0,0.5,0.5,0.5,0.5,22,883,BOPY.AF,0.0,0.25,-0.0116278777492989,-0.0038759099642704
