Open_n_val,High_n_val,Low_n_val,Close_n_val,Volume_n_val,SMA_10_val,SMA_20_val,CMO_14_val,High_n-Low_n_val,Open_n-Close_n_val,SMA_20-SMA_10_val,Close_n_slope_3_val,Close_n_slope_5_val,Close_n_slope_10_val,Open_n_changelen_val,High_n_changelen_val,Low_n_changelen_val,Close_n_changelen_val,High_n-Low_n_changelen_val,Open_n-Close_n_changelen_val,SMA_20-SMA_10_changelen_val,Close_n_slope_3_changelen_val,Close_n_slope_5_changelen_val,Close_n_slope_10_changelen_val,row_num,era,id,target_5_val,target_10_val,target_5,target_10
0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.25,1.0,0.25,0.75,1.0,1.0,1.0,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.25,0,887,VEO.AF,1.0,1.0,0.0100430529926601,0.0136298537235934
0.0,0.0,0.0,0.0,0.25,1.0,0.75,0.25,0.5,0.75,0.75,1.0,1.0,1.0,0.75,0.25,0.5,0.25,0.5,0.75,0.5,0.5,0.25,0.25,1,887,VEO.AF,1.0,1.0,0.0136298537235934,0.0208034551854598
0.0,0.0,0.0,0.0,0.25,1.0,0.75,0.25,0.5,0.5,0.75,1.0,1.0,1.0,1.0,0.5,0.75,0.5,0.25,0.5,0.5,0.75,0.5,0.5,2,887,VEO.AF,1.0,1.0,0.0086082998621455,0.024390310646629
0.0,0.0,0.0,0.0,0.75,1.0,0.75,0.25,1.0,0.0,0.75,1.0,1.0,1.0,1.0,0.75,1.0,0.75,1.0,0.25,0.75,0.5,0.75,0.75,3,887,VEO.AF,0.5,1.0,0.0,0.0186514075850414
0.0,0.0,0.0,0.0,0.75,1.0,0.75,0.25,1.0,1.0,0.75,0.5,1.0,1.0,1.0,1.0,0.5,0.25,1.0,0.75,0.75,0.25,0.25,0.25,4,887,VEO.AF,1.0,1.0,0.012912504523454,0.0301291042477449
0.0,0.0,0.0,0.0,0.5,1.0,0.75,0.25,1.0,0.0,0.75,0.75,0.75,1.0,0.5,1.0,0.25,0.5,1.0,0.5,0.75,0.75,0.0,0.5,5,887,VEO.AF,0.75,1.0,0.0035868007309333,0.0229555027858784
0.0,0.0,0.0,0.0,0.75,1.0,0.75,0.25,0.75,0.25,0.75,0.5,0.75,1.0,0.75,1.0,0.75,0.75,0.25,0.75,1.0,0.5,0.5,0.75,6,887,VEO.AF,0.75,1.0,0.0071736014618664,0.0215208043855994
0.0,0.0,0.0,0.0,0.75,1.0,0.75,0.25,0.75,1.0,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,0.0,1.0,1.0,0.75,0.25,0.25,7,887,VEO.AF,1.0,1.0,0.0157820107844834,0.02295561224635
0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.5,0.75,0.5,0.25,1.0,0.5,0.25,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.5,8,887,VEO.AF,1.0,1.0,0.0186514075850414,0.0193687020549452
0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.25,0.75,0.25,1.0,0.5,0.75,1.0,0.75,0.5,1.0,0.75,0.75,0.25,1.0,0.75,0.5,0.75,9,887,VEO.AF,1.0,1.0,0.0172165997242909,0.0129123950629824
0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.25,0.5,0.75,1.0,0.75,0.5,0.75,1.0,0.75,1.0,0.25,0.5,0.75,0.5,0.75,0.25,0.25,10,887,VEO.AF,1.0,1.0,0.0193687020549451,0.0143472029237329
