Open_n_val,High_n_val,Low_n_val,Close_n_val,Volume_n_val,SMA_10_val,SMA_20_val,CMO_14_val,High_n-Low_n_val,Open_n-Close_n_val,SMA_20-SMA_10_val,Close_n_slope_3_val,Close_n_slope_5_val,Close_n_slope_10_val,Open_n_changelen_val,High_n_changelen_val,Low_n_changelen_val,Close_n_changelen_val,High_n-Low_n_changelen_val,Open_n-Close_n_changelen_val,SMA_20-SMA_10_changelen_val,Close_n_slope_3_changelen_val,Close_n_slope_5_changelen_val,Close_n_slope_10_changelen_val,row_num,era,id,target_5_val,target_10_val,target_5,target_10
0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,1.0,0.0,0.75,1.0,1.0,1.0,0.5,0.5,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0,884,FVRZRAF.AF,1.0,0.5,0.0032439171945513,0.0001078497601066
0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,1,884,FVRZRAF.AF,0.75,0.75,0.0024262247090557,0.0018781127467886
0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,0.75,0.0,0.75,1.0,1.0,1.0,0.5,0.75,0.5,0.75,0.25,0.25,0.75,0.75,0.75,0.5,2,884,FVRZRAF.AF,0.5,0.5,-0.0001347902616142,-0.0008176924854955
0.0,0.0,0.0,0.0,0.25,0.75,0.75,0.0,0.5,0.75,0.75,0.25,1.0,1.0,0.75,0.5,0.75,0.5,0.0,0.5,0.75,0.5,0.5,0.25,3,884,FVRZRAF.AF,0.5,1.0,-0.0007818010681777,0.0046727290692925
0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,0.75,0.5,0.75,0.75,1.0,1.0,0.5,0.25,0.25,0.0,0.75,0.25,0.75,0.75,0.0,0.0,4,884,FVRZRAF.AF,0.75,1.0,0.0019589342513111,0.0050141801812332
0.0,0.0,0.0,0.0,1.0,0.75,0.75,0.0,1.0,0.0,0.75,1.0,0.75,1.0,0.75,0.75,0.5,0.75,0.75,0.0,1.0,0.75,0.0,0.5,5,884,FVRZRAF.AF,0.0,0.75,-0.0031360674344446,0.0010513815914061
0.0,0.0,0.0,0.0,0.25,0.75,0.75,0.0,0.75,1.0,0.75,0.75,0.75,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.25,6,884,FVRZRAF.AF,0.5,0.75,-0.0005481119622671,0.0024711547962604
0.0,0.0,0.0,0.0,0.5,0.75,0.75,0.0,1.0,1.0,0.75,0.5,0.25,1.0,0.5,0.25,0.25,0.0,0.75,0.25,1.0,0.0,0.0,0.0,7,884,FVRZRAF.AF,0.5,0.75,-0.0006829022238813,0.002875525581103
0.0,0.0,0.0,0.0,0.25,0.75,0.75,0.0,0.75,1.0,0.75,0.0,0.25,1.0,0.25,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,8,884,FVRZRAF.AF,1.0,0.75,0.0054545301374702,0.0016624132265752
0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.75,0.0,1.0,0.5,0.5,1.0,0.0,0.75,0.5,0.75,0.75,0.25,1.0,0.75,0.75,0.5,9,884,FVRZRAF.AF,1.0,0.75,0.0030552459299221,0.0013119234447477
0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.75,1.0,0.5,0.0,0.25,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,10,884,FVRZRAF.AF,1.0,0.75,0.0041874490258507,0.0027407353194888
0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.5,1.0,0.75,0.25,0.5,0.5,0.25,0.25,0.75,0.25,0.25,0.25,0.75,0.75,0.5,11,884,FVRZRAF.AF,1.0,0.75,0.0030192667585275,0.0023273258647593
0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.75,1.0,1.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.75,0.5,0.5,0.5,0.5,0.25,12,884,FVRZRAF.AF,1.0,0.75,0.0035584278049843,0.0035225363876666
0.0,0.0,0.0,0.0,0.75,0.0,0.75,0.0,1.0,0.0,1.0,1.0,1.0,0.75,0.0,0.75,0.5,0.75,0.75,0.25,0.5,0.75,0.75,0.5,13,884,FVRZRAF.AF,0.0,0.5,-0.0037921169108949,-0.0005661015479643
0.25,0.25,0.25,0.25,0.5,0.0,0.75,0.75,0.5,0.75,1.0,1.0,0.75,0.75,0.75,1.0,0.5,1.0,0.5,0.5,0.25,0.75,0.5,0.75,14,884,FVRZRAF.AF,0.25,0.5,-0.0017433224851743,0.0001617307631217
0.25,0.25,0.25,0.25,0.25,0.0,0.75,0.75,0.0,0.5,1.0,1.0,1.0,0.25,0.5,0.5,0.75,1.0,0.25,0.25,0.25,0.75,0.75,0.25,15,884,FVRZRAF.AF,0.25,0.5,-0.0014467137063619,0.0007099304794654
0.25,0.25,0.0,0.0,0.5,0.0,0.75,0.75,0.75,1.0,1.0,0.25,0.75,0.5,0.75,0.25,0.25,0.5,0.75,0.5,0.25,0.5,0.5,0.5,16,884,FVRZRAF.AF,0.5,1.0,-0.0006919408937682,0.0038190574124025
0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,0.75,1.0,0.0,0.75,0.5,0.5,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.75,0.75,17,884,FVRZRAF.AF,0.5,1.0,-3.589141731774603e-05,0.0054275896359627
0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.5,0.25,18,884,FVRZRAF.AF,1.0,1.0,0.0032260153629306,0.0074134643887814
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.5,0.75,0.5,0.25,0.0,0.75,0.75,0.0,19,884,FVRZRAF.AF,0.75,0.75,0.0019050532482961,0.0030732355156192
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.5,0.0,0.5,0.75,0.75,0.5,1.0,0.25,0.5,0.0,0.75,1.0,0.5,20,884,FVRZRAF.AF,0.75,1.0,0.0021566441858273,0.0064159638003904
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.25,1.0,0.25,0.5,1.0,0.5,0.25,0.5,0.75,0.5,0.0,0.75,1.0,0.25,21,884,FVRZRAF.AF,1.0,1.0,0.0045109983061707,0.0065777823175886
0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.25,0.0,0.25,0.5,0.25,0.75,0.5,0.75,0.5,0.75,0.75,0.25,0.0,0.5,1.0,0.5,22,884,FVRZRAF.AF,1.0,1.0,0.0054634810532805,0.0064879221431791
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.5,0.75,0.0,0.75,1.0,0.5,1.0,0.5,0.5,0.5,0.75,1.0,0.25,23,884,FVRZRAF.AF,1.0,1.0,0.0041874490258507,0.0059127819253279
0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.75,0.25,0.25,0.5,0.75,0.5,0.25,1.0,1.0,0.75,1.0,0.75,0.25,0.75,0.75,0.5,0.5,24,884,FVRZRAF.AF,0.75,1.0,0.001168182267323,0.0047895297452095
