Open_n_val,High_n_val,Low_n_val,Close_n_val,Volume_n_val,SMA_10_val,SMA_20_val,CMO_14_val,High_n-Low_n_val,Open_n-Close_n_val,SMA_20-SMA_10_val,Close_n_slope_3_val,Close_n_slope_5_val,Close_n_slope_10_val,Open_n_changelen_val,High_n_changelen_val,Low_n_changelen_val,Close_n_changelen_val,High_n-Low_n_changelen_val,Open_n-Close_n_changelen_val,SMA_20-SMA_10_changelen_val,Close_n_slope_3_changelen_val,Close_n_slope_5_changelen_val,Close_n_slope_10_changelen_val,row_num,era,id,target_5_val,target_10_val,target_5,target_10
0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.25,1.0,0.0,0.75,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0,884,MRRY.AF,0.25,0.25,-0.0025848733781805,-0.0012923873876716
0.0,0.25,0.0,0.0,1.0,1.0,0.75,0.25,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,884,MRRY.AF,1.0,1.0,0.0084006659241214,0.0087236888189115
0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.25,0.75,0.25,0.75,1.0,1.0,1.0,0.5,0.5,0.5,0.75,0.25,0.25,0.75,0.75,0.75,0.75,2,884,MRRY.AF,0.5,0.75,0.0006462429952545,0.0032310177705977
0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.25,1.0,0.25,0.75,0.25,1.0,1.0,0.75,0.75,0.5,0.75,0.5,0.5,0.75,0.5,0.75,0.75,3,884,MRRY.AF,0.75,0.75,0.0016155088852988,0.0051696481535238
0.0,0.25,0.0,0.0,1.0,1.0,0.75,0.25,1.0,1.0,0.75,0.5,1.0,1.0,0.75,1.0,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5,4,884,MRRY.AF,1.0,1.0,0.0042002836606421,0.0087237874217487
0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.25,1.0,0.25,0.75,0.5,0.0,1.0,0.5,0.5,0.25,0.75,0.25,0.25,0.75,1.0,0.25,0.75,5,884,MRRY.AF,0.75,0.75,0.0012924859905089,0.0051696481535238
0.0,0.0,0.0,0.25,0.75,1.0,0.75,0.25,1.0,0.0,0.75,0.75,1.0,1.0,0.75,0.75,0.5,0.75,0.5,0.0,1.0,1.0,0.75,0.75,6,884,MRRY.AF,0.5,0.5,0.00032302289479,0.0006461443924172
0.25,0.0,0.0,0.0,0.5,1.0,0.75,0.25,0.75,1.0,0.75,0.75,0.5,1.0,0.75,0.5,0.75,0.5,0.25,0.5,1.0,0.5,0.5,0.5,7,884,MRRY.AF,0.75,1.0,0.0025847747753432,0.0109854406994648
0.0,0.0,0.0,0.0,0.5,1.0,0.75,0.25,0.5,0.25,0.75,0.75,0.5,1.0,0.5,0.25,0.75,0.75,0.0,0.25,1.0,0.25,0.75,0.75,8,884,MRRY.AF,0.75,1.0,0.003554139268225,0.0061389140435682
0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.25,0.5,0.5,1.0,0.0,0.75,1.0,0.75,0.25,0.5,0.5,0.0,0.5,1.0,0.0,0.75,0.5,9,884,MRRY.AF,1.0,0.75,0.0045235037611065,0.0025848733781804
0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.25,0.25,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.25,0.0,0.25,1.0,0.75,0.5,0.25,10,884,MRRY.AF,0.75,0.75,0.0038771621630149,0.0012923873876716
0.0,0.0,0.0,0.25,0.75,0.0,0.75,0.25,1.0,0.0,1.0,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.5,0.0,0.5,1.0,0.25,0.75,11,884,MRRY.AF,0.5,0.25,0.0003231214976272,-0.0032310177705977
0.25,0.0,0.0,0.0,0.25,0.0,0.75,0.25,0.5,1.0,1.0,0.75,0.5,0.5,0.75,0.5,0.75,0.5,0.25,0.5,0.25,0.5,0.75,0.5,12,884,MRRY.AF,1.0,1.0,0.0084006659241215,0.0061389140435682
0.0,0.0,0.0,0.25,0.75,0.0,0.75,0.25,0.75,0.0,1.0,1.0,0.75,0.5,0.5,0.75,1.0,0.75,0.5,0.25,0.25,0.75,0.75,0.75,13,884,MRRY.AF,0.75,0.5,0.0025847747753432,0.0006462429952543
0.25,0.25,0.0,0.25,0.75,0.0,0.75,0.5,0.75,0.75,1.0,0.5,0.75,0.75,0.75,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.75,0.75,14,884,MRRY.AF,0.25,0.5,-0.001938630382926,0.0006461443924172
0.25,0.0,0.25,0.0,0.5,0.0,0.75,0.5,0.5,0.75,1.0,0.5,0.75,0.5,0.5,0.5,1.0,0.25,0.25,0.25,0.0,0.75,0.5,0.5,15,884,MRRY.AF,0.25,0.5,-0.0025847747753432,0.0
0.0,0.25,0.25,0.25,0.5,0.0,0.75,0.75,0.75,0.25,1.0,0.5,0.5,0.25,0.25,0.75,1.0,0.75,0.5,0.0,0.0,0.5,0.25,0.25,16,884,MRRY.AF,0.0,0.75,-0.003554139268225,0.0048465266558965
0.25,0.5,0.25,0.5,0.75,0.0,0.75,1.0,1.0,0.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,0.5,0.0,0.0,0.75,0.75,0.75,17,884,MRRY.AF,0.25,0.5,-0.0022617518805533,0.0003231214976271
