Open_n_val,High_n_val,Low_n_val,Close_n_val,Volume_n_val,SMA_10_val,SMA_20_val,CMO_14_val,High_n-Low_n_val,Open_n-Close_n_val,SMA_20-SMA_10_val,Close_n_slope_3_val,Close_n_slope_5_val,Close_n_slope_10_val,Open_n_changelen_val,High_n_changelen_val,Low_n_changelen_val,Close_n_changelen_val,High_n-Low_n_changelen_val,Open_n-Close_n_changelen_val,SMA_20-SMA_10_changelen_val,Close_n_slope_3_changelen_val,Close_n_slope_5_changelen_val,Close_n_slope_10_changelen_val,row_num,era,id,target_5_val,target_10_val,target_5,target_10
1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.75,1.0,0.75,0.5,0.75,1.0,1.0,0.5,0.75,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0,884,GI18OEQPFG.AF,0.0,0.0,-0.0093264406826829,-0.0082901870648477
1.0,0.75,1.0,1.0,1.0,0.0,0.0,0.75,1.0,0.75,0.5,0.75,1.0,1.0,0.5,0.75,0.75,0.5,0.5,0.75,0.5,0.5,0.5,0.5,1,884,GI18OEQPFG.AF,0.5,0.25,0.0,-0.0010362536178352
1.0,0.75,1.0,1.0,0.75,0.0,0.0,0.75,1.0,0.0,0.5,0.75,1.0,1.0,0.25,0.5,0.75,0.75,0.25,0.5,0.75,0.75,0.75,0.75,2,884,GI18OEQPFG.AF,0.0,0.0,-0.0031087608535054,-0.0041450144713406
1.0,0.75,1.0,1.0,1.0,0.0,0.0,0.75,1.0,0.75,0.5,0.0,1.0,1.0,0.75,0.5,0.5,0.5,0.25,0.75,0.75,0.5,0.5,0.5,3,884,GI18OEQPFG.AF,0.25,0.0,-0.0020725072356704,-0.004145093532424
1.0,0.75,1.0,1.0,1.0,0.0,0.0,0.75,1.0,0.75,0.5,0.25,1.0,1.0,0.5,0.25,0.75,0.25,0.0,0.5,0.75,0.75,0.25,0.25,4,884,GI18OEQPFG.AF,0.75,0.0,0.0010362536178352,-0.0031088399145888
1.0,0.75,1.0,1.0,0.25,0.0,0.0,0.75,0.5,0.5,0.5,0.0,0.0,1.0,0.25,0.25,0.75,0.25,0.0,0.25,0.75,0.5,0.0,0.0,5,884,GI18OEQPFG.AF,0.75,0.0,0.0010362536178352,-0.0031088399145888
1.0,0.75,1.0,1.0,0.75,0.0,0.0,0.75,0.5,0.25,0.5,0.5,0.75,1.0,0.25,0.25,1.0,1.0,0.0,0.0,0.75,0.75,0.75,1.0,6,884,GI18OEQPFG.AF,0.25,0.0,-0.0010362536178352,-0.004145093532424
1.0,0.75,1.0,1.0,0.5,0.0,0.0,0.75,0.25,0.5,0.5,0.5,0.25,1.0,0.0,0.75,1.0,0.5,0.0,0.75,1.0,1.0,0.5,0.5,7,884,GI18OEQPFG.AF,0.25,0.0,-0.0010362536178352,-0.0176166277475307
1.0,0.75,1.0,1.0,0.5,0.0,0.0,0.75,0.5,0.75,0.5,0.25,0.25,1.0,1.0,0.75,0.5,0.25,0.75,1.0,1.0,0.25,0.75,0.25,8,884,GI18OEQPFG.AF,0.0,0.0,-0.0020725862967536,-0.0186528813653659
1.0,0.75,1.0,1.0,0.25,1.0,0.0,0.75,0.75,0.0,0.0,0.5,0.75,1.0,0.5,0.5,0.25,0.75,1.0,0.5,0.0,0.75,1.0,0.75,9,884,GI18OEQPFG.AF,0.0,0.0,-0.004145093532424,-0.0217616422188715
1.0,0.75,1.0,1.0,0.25,1.0,0.0,0.75,0.5,0.0,0.0,0.5,0.75,0.0,0.25,0.5,0.75,1.0,0.5,0.25,0.5,1.0,1.0,0.5,10,884,GI18OEQPFG.AF,0.0,0.0,-0.004145093532424,-0.0207253886010363
1.0,0.75,1.0,1.0,0.75,1.0,0.0,0.75,1.0,0.75,0.0,0.5,0.5,0.5,0.75,0.25,0.5,0.25,0.75,1.0,0.75,1.0,0.25,0.75,11,884,GI18OEQPFG.AF,0.0,0.0,-0.0031088399145888,-0.0196891349832011
1.0,0.75,1.0,1.0,0.0,1.0,0.0,0.75,0.75,0.75,0.0,0.25,0.5,0.25,0.5,0.25,0.75,0.25,0.5,1.0,0.75,0.25,0.0,0.5,12,884,GI18OEQPFG.AF,0.0,0.0,-0.0165803741296954,-0.0196891349832011
1.0,0.75,1.0,1.0,0.25,1.0,0.0,0.75,0.0,0.5,0.0,0.0,0.25,0.0,0.25,0.25,0.5,0.0,0.25,0.25,0.75,0.0,0.0,0.25,13,884,GI18OEQPFG.AF,0.0,0.0,-0.0165802950686122,-0.0207253886010361
1.0,0.75,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.75,0.75,0.0,0.75,14,884,GI18OEQPFG.AF,0.0,0.0,-0.0176165486864474,-0.0207253886010361
1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.0,0.0,0.75,1.0,0.0,1.0,15,884,GI18OEQPFG.AF,0.0,0.0,-0.0165802950686122,-0.0186528023042826
1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.75,1.0,1.0,1.0,0.25,16,884,GI18OEQPFG.AF,0.0,0.0,-0.0165802950686122,-0.0196891349832009
1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,17,884,GI18OEQPFG.AF,0.0,0.0,-0.0031087608535056,-0.0041450144713408
1.0,0.5,1.0,0.75,1.0,1.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.5,1.0,0.25,0.75,0.0,18,884,GI18OEQPFG.AF,0.0,0.25,-0.0041450935324238,-0.0020725072356704
0.75,0.5,1.0,0.5,0.5,1.0,1.0,0.0,0.25,0.75,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,1.0,0.0,0.5,0.0,19,884,GI18OEQPFG.AF,0.0,0.25,-0.0031088399145886,-0.0010362536178352
0.75,0.5,1.0,0.75,0.5,1.0,1.0,0.0,0.25,0.5,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,1.0,0.75,0.75,0.75,20,884,GI18OEQPFG.AF,0.25,0.0,-0.0020725072356704,-0.0041450935324238
0.75,0.5,1.0,0.75,0.25,1.0,1.0,0.0,0.25,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,21,884,GI18OEQPFG.AF,0.0,0.25,-0.0031088399145886,-0.0020725072356704
0.5,0.5,0.75,0.5,0.25,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0,1.0,1.0,22,884,GI18OEQPFG.AF,0.25,0.25,-0.0010362536178352,-0.0020725862967534
0.75,0.5,0.25,0.0,0.75,1.0,1.0,0.0,0.75,0.75,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,1.0,1.0,1.0,0.25,0.5,0.25,23,884,GI18OEQPFG.AF,1.0,0.75,0.0020725862967534,0.0010362536178352
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.75,0.0,24,884,GI18OEQPFG.AF,1.0,0.75,0.0020725862967534,0.0010362536178352
0.0,0.25,0.0,0.5,1.0,0.75,1.0,0.0,0.75,0.0,1.0,0.25,0.25,0.0,0.25,0.75,0.0,1.0,0.75,0.25,1.0,1.0,1.0,1.0,25,884,GI18OEQPFG.AF,0.25,0.25,-0.0020725862967534,-0.0010363326789182
0.5,0.25,0.5,0.25,0.75,0.5,1.0,0.0,0.25,0.75,1.0,0.5,0.0,0.0,0.75,0.75,0.75,0.5,0.5,0.75,1.0,1.0,0.5,0.5,26,884,GI18OEQPFG.AF,0.75,0.5,0.0010363326789182,0.0
0.25,0.25,0.25,0.5,0.25,0.5,1.0,0.0,0.75,0.0,1.0,0.75,0.5,0.25,0.5,1.0,0.5,0.75,0.75,0.5,0.5,1.0,0.75,0.75,27,884,GI18OEQPFG.AF,0.25,0.25,-0.0010363326789182,-0.0020725862967534
0.5,0.25,0.25,0.5,0.0,0.5,1.0,0.0,0.75,0.5,1.0,0.5,1.0,0.25,0.75,1.0,0.25,1.0,1.0,0.75,0.25,0.5,1.0,1.0,28,884,GI18OEQPFG.AF,0.25,0.25,-0.0010363326789182,-0.0010363326789182
0.25,0.25,0.25,0.5,0.25,0.5,1.0,0.0,0.5,0.0,1.0,0.75,1.0,0.5,0.5,1.0,0.75,1.0,0.25,0.5,0.25,0.75,1.0,1.0,29,884,GI18OEQPFG.AF,0.25,0.25,-0.0010363326789182,-0.0020725862967534
0.5,0.25,0.25,0.0,0.5,0.25,1.0,0.0,0.5,0.75,1.0,0.0,0.25,0.0,0.75,1.0,1.0,0.25,0.25,0.75,0.25,0.5,0.25,0.5,30,884,GI18OEQPFG.AF,0.75,0.5,0.0010362536178352,0.0
0.0,0.25,0.25,0.5,0.25,0.25,1.0,0.25,0.5,0.0,1.0,0.5,0.75,0.25,0.5,1.0,1.0,0.75,0.0,0.5,0.25,0.75,0.75,0.75,31,884,GI18OEQPFG.AF,0.25,0.25,-0.0010363326789182,-0.0020725862967534
0.5,0.25,0.25,0.25,0.75,0.25,1.0,0.0,0.75,0.75,1.0,0.25,0.25,0.25,0.75,1.0,0.25,0.5,1.0,0.75,0.25,0.5,0.5,0.5,32,884,GI18OEQPFG.AF,0.25,0.25,-0.0010362536178352,-0.0010362536178352
